date,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,weather_code,et0_fao_evapotranspiration,relative_humidity_2m_mean,apparent_temperature_mean,cloud_cover_mean,et0_fao_evapotranspiration_sum,surface_pressure_mean,weather_description
9/19/2020,11.849999,0.8000001,0.8000001,6.792466,51,2.2415373,84.05038,11.116882,73.75,2.2415373,828.9759,"Drizzle, not freezing, continuous, slight at time of ob."
9/20/2020,11.252083,5.2,5.2,7.5685663,63,2.2306468,88.7728,10.733537,55.208332,2.2306468,829.1626,"Rain, not freezing, continuous, moderate at time of ob."
9/21/2020,10.970834,0,0,8.28,3,2.2189767,76.83291,9.450189,82,2.2189767,826.7828,Clouds generally forming or developing
9/22/2020,9.006249,8.4,8.4,4.8433046,61,1.0548519,87.812805,7.88479,86.125,1.0548519,823.2656,"Rain, not freezing, continuous, slight at time of ob."
9/23/2020,8.885417,0.8,0.8,7.2359104,51,1.8462821,82.14811,7.3224826,84.291664,1.8462821,821.6596,"Drizzle, not freezing, continuous, slight at time of ob."
9/24/2020,2.7979167,42.800003,27.100002,6.439876,75,0.42876002,96.758095,0.61315984,99.166664,0.42876002,813.29877,"Continuous fall of snowflakes, heavy at time of ob."
9/25/2020,-1.8437499,14.400001,0.1,9.028754,75,0.68993574,91.878235,-5.008344,90.333336,0.68993574,810.6001,"Continuous fall of snowflakes, heavy at time of ob."
9/26/2020,-0.7208338,0,0,6.489992,3,1.8727173,68.93009,-3.9646919,44.041668,1.8727173,812.5644,Clouds generally forming or developing
9/27/2020,-0.58125,6.8000007,5.8000007,7.2805495,71,0.57706404,88.77661,-3.5656374,90.125,0.57706404,818.18976,"Continuous fall of snowflakes, slight at time of ob."
9/28/2020,2.1916666,2.1000001,2.1000001,6.151683,51,0.6933863,95.77534,-0.020964006,96.458336,0.6933863,825.75323,"Drizzle, not freezing, continuous, slight at time of ob."
9/29/2020,5.681251,0.5,0.5,4.8433046,51,1.5078053,90.516975,4.005396,75.25,1.5078053,825.74445,"Drizzle, not freezing, continuous, slight at time of ob."
9/30/2020,6.777084,0.5,0.5,6.5693827,51,2.1164234,82.14686,4.8848557,85.708336,2.1164234,819.2415,"Drizzle, not freezing, continuous, slight at time of ob."
10/1/2020,7.0145836,2.7,2.7,9.531505,51,1.0484723,85.80835,4.8095894,98.833336,1.0484723,811.51636,"Drizzle, not freezing, continuous, slight at time of ob."
10/2/2020,7.1145835,20.6,20.6,13.363711,63,1.2390772,83.368675,4.558453,78.875,1.2390772,807.8587,"Rain, not freezing, continuous, moderate at time of ob."
10/3/2020,3.908333,0.8,0.8,12.849528,53,1.5688705,73.35374,0.5470982,53.75,1.5688705,812.3931,"Drizzle, not freezing, continuous, moderate at time of ob."
10/4/2020,2.2770832,8.1,6.2,4.6102495,73,0.6239582,90.89502,-0.10127322,85.5,0.6239582,817.0013,"Continuous fall of snowflakes, moderate at time of ob."
10/5/2020,3.8604167,0.4,0.4,8.225035,51,1.271814,78.48005,1.0462428,85.416664,1.271814,820.2268,"Drizzle, not freezing, continuous, slight at time of ob."
10/6/2020,2.5124998,6.699999,6.699999,5.8048253,55,0.84222853,93.44703,0.07986627,84.291664,0.84222853,823.6343,"Drizzle, not freezing, continuous, heavy at time of ob."
10/7/2020,3.8499994,0.4,0.4,4.8965297,51,1.5337025,81.30636,1.404864,63.375,1.5337025,830.6412,"Drizzle, not freezing, continuous, slight at time of ob."
10/8/2020,6.6,0,0,5.315336,3,1.7891778,71.663376,4.3590217,86.791664,1.7891778,830.4527,Clouds generally forming or developing
10/9/2020,3.2437499,6.9,5.5000005,7.0911775,73,0.9677558,92.30369,1.0619615,85,0.9677558,828.1833,"Continuous fall of snowflakes, moderate at time of ob."
10/10/2020,-1.1083333,11.200002,0.9,6.379216,73,0.5567108,91.78699,-4.100653,100,0.5567108,825.3161,"Continuous fall of snowflakes, moderate at time of ob."
10/11/2020,-2.1333334,2.1999998,0,5.4119864,73,1.0255829,85.768036,-5.394984,76.083336,1.0255829,824.15924,"Continuous fall of snowflakes, moderate at time of ob."
10/12/2020,-2.0999997,0.8000001,0.1,6.28713,71,0.9010659,83.93542,-5.3780174,57.791668,0.9010659,819.43024,"Continuous fall of snowflakes, slight at time of ob."
10/13/2020,-2.3500001,0,0,6.638072,3,1.3104502,84.0816,-5.532257,56,1.3104502,817.9664,Clouds generally forming or developing
10/14/2020,-2.6291666,5.7,0,5.991594,73,0.45719647,92.49285,-5.7854266,97.666664,0.45719647,818.6735,"Continuous fall of snowflakes, moderate at time of ob."
10/15/2020,-1.4541668,11.900001,0.39999998,3.2599385,73,0.41830856,95.57074,-4.1117454,99.916664,0.41830856,821.6743,"Continuous fall of snowflakes, moderate at time of ob."
10/16/2020,-0.8666666,4.3999996,0.3,3.8773184,73,0.6164236,92.30282,-3.569811,98.708336,0.6164236,823.6677,"Continuous fall of snowflakes, moderate at time of ob."
10/17/2020,-0.6041667,2,0,4.802999,73,0.8652537,88.53867,-3.471669,73.125,0.8652537,827.08307,"Continuous fall of snowflakes, moderate at time of ob."
10/18/2020,-0.28541675,0,0,6.4096174,3,1.274472,81.78134,-3.359402,40.166668,1.274472,827.8284,Clouds generally forming or developing
10/19/2020,1.6520834,0,0,9.085988,3,1.3060603,72.360176,-1.7005333,85.75,1.3060603,826.4339,Clouds generally forming or developing
10/20/2020,4.668751,0,0,7.928177,3,1.499583,68.6358,1.4957128,46.833332,1.499583,826.06915,Clouds generally forming or developing
10/21/2020,5.7854176,0,0,5.1165614,3,1.285562,71.3339,3.3038397,49.458332,1.285562,828.4578,Clouds generally forming or developing
10/22/2020,5.6749997,0.9000001,0.9000001,8.12197,51,1.127443,83.90522,3.5294783,82.708336,1.127443,826.186,"Drizzle, not freezing, continuous, slight at time of ob."
10/23/2020,3.6666667,10.099999,10.099999,5.3999996,61,0.42984605,97.661896,1.7508432,94.375,0.42984605,826.54443,"Rain, not freezing, continuous, slight at time of ob."
10/24/2020,3.814583,0,0,7.771331,3,1.3176408,82.92856,1.1517688,59.833332,1.3176408,821.6468,Clouds generally forming or developing
10/25/2020,3.0562503,21.6,5.1,10.308831,75,0.6992462,87.37964,0.42228928,95.666664,0.6992462,816.37573,"Continuous fall of snowflakes, heavy at time of ob."
10/26/2020,-2.1708333,14.400002,0,3.7585104,75,0.54139334,92.03616,-5.078927,78.583336,0.54139334,819.2376,"Continuous fall of snowflakes, heavy at time of ob."
10/27/2020,-0.022916699,0,0,4.5536795,3,0.8874999,81.24158,-2.9948547,61.083332,0.8874999,822.97284,Clouds generally forming or developing
10/28/2020,-0.21041666,9.099998,7.9,5.0911684,73,0.3234854,93.65696,-2.9765778,99.875,0.3234854,826.5757,"Continuous fall of snowflakes, moderate at time of ob."
10/29/2020,3.0895834,4.4,4.4,4.829907,53,0.91062266,86.32223,0.65690166,63.375,0.91062266,831.22266,"Drizzle, not freezing, continuous, moderate at time of ob."
10/30/2020,5.1270833,0,0,4.379589,3,1.2971592,69.60035,2.600238,43.416668,1.2971592,831.71875,Clouds generally forming or developing
10/31/2020,5.2625003,0.4,0.4,4.0249224,51,0.7166387,66.64676,2.7407372,76,0.7166387,829.9265,"Drizzle, not freezing, continuous, slight at time of ob."
11/1/2020,7.7375007,0,0,5.991594,3,0.87429386,79.7986,6.079136,68,0.87429386,830.32416,Clouds generally forming or developing
11/2/2020,6.9312496,4.6,4.6,5.495161,61,0.4808714,94.14138,5.4100456,85.583336,0.4808714,831.57935,"Rain, not freezing, continuous, slight at time of ob."
11/3/2020,1.6083335,3.7000003,3.7000003,5.0911684,53,0.28486076,96.60694,-0.92224604,100,0.28486076,833.41266,"Drizzle, not freezing, continuous, moderate at time of ob."
11/4/2020,1.44375,0,0,4.802999,3,0.33910522,93.90324,-1.0512049,99.333336,0.33910522,837.9432,Clouds generally forming or developing
11/5/2020,3.75,0,0,5.0911684,3,1.0698812,85.16706,1.416016,40.333332,1.0698812,836.86884,Clouds generally forming or developing
11/6/2020,3.7000005,0,0,5.1165614,0,1.1398174,70.69944,0.7799671,1.0416666,1.1398174,833.8809,Cloud development not observed or not observable
11/7/2020,4.825,0,0,4.8433046,3,1.1266953,59.32236,1.9986833,22.125,1.1266953,832.1909,Clouds generally forming or developing
11/8/2020,3.7062495,0,0,4.510787,1,1.0154918,66.84917,0.96060604,4.0416665,1.0154918,830.9339,Cloud generally dissolving or becoming less developed
11/9/2020,2.802083,0,0,4.510787,3,0.9244198,78.344925,0.2345504,57.625,0.9244198,831.7695,Clouds generally forming or developing
11/10/2020,1.0375,0,0,3.396233,3,0.7592814,90.748375,-1.4693271,47.791668,0.7592814,830.90436,Clouds generally forming or developing
11/11/2020,0.72916645,0,0,3.8939953,3,0.70174545,82.38394,-2.096236,36.833332,0.70174545,828.4819,Clouds generally forming or developing
11/12/2020,1.9416666,0,0,3.6179552,3,0.8849439,74.230385,-0.8371306,23.916666,0.8849439,829.36505,Clouds generally forming or developing
11/13/2020,3.2020836,0,0,4.3349743,3,0.92679626,63.459408,0.300107,32.916668,0.92679626,829.3943,Clouds generally forming or developing
11/14/2020,3.01875,0,0,7.10031,3,0.9799113,61.45476,-0.15647942,25.083334,0.9799113,825.6058,Clouds generally forming or developing
11/15/2020,0.60208327,3.3999994,3.0999994,5.154415,71,0.39114323,89.06207,-2.0516984,76.916664,0.39114323,826.0866,"Continuous fall of snowflakes, slight at time of ob."
11/16/2020,1.2854167,0.4,0.4,3.7064266,51,0.649408,83.7593,-1.3219705,74.875,0.649408,833.3641,"Drizzle, not freezing, continuous, slight at time of ob."
11/17/2020,4.4812493,0,0,3.8939953,1,0.901587,64.08152,1.7954108,7.0416665,0.901587,833.82074,Cloud generally dissolving or becoming less developed
11/18/2020,2.6458335,4.9,3.3999999,6.9153743,73,0.56045043,72.91146,-0.106876634,50.958332,0.56045043,830.596,"Continuous fall of snowflakes, moderate at time of ob."
11/19/2020,-4.058333,7.6,0,6.130579,75,0.34970814,91.804344,-7.4041576,84.583336,0.34970814,833.0998,"Continuous fall of snowflakes, heavy at time of ob."
11/20/2020,-5.3208337,0.1,0,8.534353,71,0.6511636,70.449135,-9.007432,26,0.6511636,834.0525,"Continuous fall of snowflakes, slight at time of ob."
11/21/2020,-0.26250008,0,0,3.7064266,3,0.8116038,45.150955,-3.8793285,47.708332,0.8116038,831.59155,Clouds generally forming or developing
11/22/2020,-0.25208333,0,0,4.829907,3,0.693128,60.542202,-3.686571,67.041664,0.693128,831.3453,Clouds generally forming or developing
11/23/2020,-0.90208334,0,0,4.510787,0,0.7727077,70.26737,-4.246608,0.16666667,0.7727077,829.1416,Cloud development not observed or not observable
11/24/2020,0.73958325,0,0,5.00128,0,0.86017644,52.683155,-2.9118302,0,0.86017644,826.30316,Cloud development not observed or not observable
11/25/2020,0.5708333,0,0,4.2136917,1,0.71138495,58.14596,-2.7509472,11.916667,0.71138495,827.3377,Cloud generally dissolving or becoming less developed
11/26/2020,-0.65000015,0,0,2.52,0,0.66769797,69.686485,-3.695463,1.375,0.66769797,825.41156,Cloud development not observed or not observable
11/27/2020,-1.5895834,0,0,6.792466,2,0.6928276,63.357468,-5.1077824,9.375,0.6928276,822.45776,State of sky on the whole unchanged
11/28/2020,-4.235417,0,0,7.42159,2,0.6552213,67.498795,-8.040777,9.458333,0.6552213,821.9095,State of sky on the whole unchanged
11/29/2020,-4.202083,0,0,4.3349743,0,0.6748703,52.17343,-8.036433,0.5,0.6748703,824.8621,Cloud development not observed or not observable
11/30/2020,-5.0145836,0.8000001,0,4.1046314,71,0.34640548,55.953003,-8.812324,74.541664,0.34640548,820.3671,"Continuous fall of snowflakes, slight at time of ob."
12/1/2020,-5.9833336,1.6,0,4.0249224,73,0.37126395,79.77096,-9.535504,76.708336,0.37126395,817.41095,"Continuous fall of snowflakes, moderate at time of ob."
12/2/2020,-5.610417,2.3,0,6.9527545,73,0.4235827,79.34638,-9.191807,66.458336,0.4235827,811.978,"Continuous fall of snowflakes, moderate at time of ob."
12/3/2020,-4.122917,5.7,0.100000024,9.346143,73,0.47437856,76.459305,-8.132467,88.625,0.47437856,803.6607,"Continuous fall of snowflakes, moderate at time of ob."
12/4/2020,-4.070833,29,0.6,7.754637,75,0.19218194,95.974365,-7.4701576,99.791664,0.19218194,804.4416,"Continuous fall of snowflakes, heavy at time of ob."
12/5/2020,-1.7270833,19.599998,7.3000007,7.5685663,75,0.34348097,94.89639,-4.935161,100,0.34348097,805.52515,"Continuous fall of snowflakes, heavy at time of ob."
12/6/2020,-5.1020837,5.1,0,9.255571,75,0.42477745,85.20581,-8.693557,49.75,0.42477745,807.2691,"Continuous fall of snowflakes, heavy at time of ob."
12/7/2020,-5.2020836,2,0,7.072878,73,0.38770947,77.87406,-8.896794,91.833336,0.38770947,808.1652,"Continuous fall of snowflakes, moderate at time of ob."
12/8/2020,-5.7479157,4.9999995,0.1,5.0142193,73,0.1910858,92.3274,-9.132023,99.083336,0.1910858,811.7259,"Continuous fall of snowflakes, moderate at time of ob."
12/9/2020,-6.1625004,0,0,3.096837,3,0.3572991,89.95599,-9.474195,77.25,0.3572991,811.4798,Clouds generally forming or developing
12/10/2020,-9.120833,0,0,7.653705,3,0.32105276,85.56455,-13.118291,85.375,0.32105276,806.2886,Clouds generally forming or developing
12/11/2020,-5.2708335,0.6,0,5.3517847,73,0.3658425,80.776505,-8.8421335,87.666664,0.3658425,807.3144,"Continuous fall of snowflakes, moderate at time of ob."
12/12/2020,-3.4395835,4.8999996,0,3.6179552,73,0.26543978,91.78589,-6.5221906,81,0.26543978,817.4665,"Continuous fall of snowflakes, moderate at time of ob."
12/13/2020,-2.5770833,0,0,4.6938257,3,0.53088266,66.04169,-6.0909324,35.208332,0.53088266,820.25446,Clouds generally forming or developing
12/14/2020,0.18541665,0,0,7.289445,3,0.5771604,56.120358,-3.5215025,75.666664,0.5771604,821.37604,Clouds generally forming or developing
12/15/2020,-1.0250001,0.4,0,4.73506,71,0.4114641,82.93635,-4.174337,59.625,0.4114641,824.22626,"Continuous fall of snowflakes, slight at time of ob."
12/16/2020,-2.6187499,0,0,3.6,3,0.46391293,78.33272,-5.8592796,34.75,0.46391293,827.81793,Clouds generally forming or developing
12/17/2020,-2.9208336,0,0,3.319036,2,0.48982558,79.23582,-6.207506,19.541666,0.48982558,828.6099,State of sky on the whole unchanged
12/18/2020,-4.1583333,0,0,5.315336,2,0.44828817,76.517784,-7.7894063,7.5416665,0.44828817,826.09125,State of sky on the whole unchanged
12/19/2020,-3.627083,0,0,4.3498964,3,0.46043232,73.0622,-7.10965,52.125,0.46043232,825.75226,Clouds generally forming or developing
12/20/2020,-2.352083,0.2,0,5.0911684,71,0.3860007,82.83016,-5.5387473,90,0.3860007,827.8461,"Continuous fall of snowflakes, slight at time of ob."
12/21/2020,0.49791667,3.1999998,0.90000004,4.802999,73,0.41187784,85.62429,-2.3037024,93.5,0.41187784,827.1694,"Continuous fall of snowflakes, moderate at time of ob."
12/22/2020,1.4208335,0,0,4.73506,3,0.4756905,74.70548,-1.4561257,90.875,0.4756905,824.98535,Clouds generally forming or developing
12/23/2020,-1.7708331,4.7999997,0.099999994,4.3349743,75,0.28492123,89.10968,-4.692967,87,0.28492123,819.0476,"Continuous fall of snowflakes, heavy at time of ob."
12/24/2020,-5.4437504,8.100001,0,6.379216,75,0.19842516,90.20385,-8.9688425,98.25,0.19842516,819.4495,"Continuous fall of snowflakes, heavy at time of ob."
12/25/2020,-9.68125,0.6,0,5.0911684,71,0.31995258,79.6586,-13.577393,52.833332,0.31995258,824.0622,"Continuous fall of snowflakes, slight at time of ob."
12/26/2020,-9.208333,0,0,9.686609,3,0.5925692,49.789165,-13.766252,40,0.5925692,809.04425,Clouds generally forming or developing
12/27/2020,-8.210416,6.4,0.099999994,9.220499,73,0.3142885,75.06763,-12.399887,96.208336,0.3142885,793.8276,"Continuous fall of snowflakes, moderate at time of ob."
12/28/2020,-7.831249,0.9,0,5.8603754,73,0.31505963,83.69163,-11.656479,90.5,0.31505963,800.12384,"Continuous fall of snowflakes, moderate at time of ob."
12/29/2020,-8.052083,0,0,3.6179552,3,0.37143037,87.864235,-11.598232,80.375,0.37143037,809.0039,Clouds generally forming or developing
12/30/2020,-7.8958335,0,0,6.297428,3,0.43519902,74.9929,-11.790761,45.625,0.43519902,812.0801,Clouds generally forming or developing
12/31/2020,-7.1750007,0.5,0,7.5170207,73,0.3979909,69.33511,-11.274346,77.291664,0.3979909,811.86884,"Continuous fall of snowflakes, moderate at time of ob."
1/1/2021,-5.5791664,4.2,0.1,6.193674,73,0.32611814,80.534454,-9.326581,95,0.32611814,812.3316,"Continuous fall of snowflakes, moderate at time of ob."
1/2/2021,-5.435417,0.1,0,6.924738,71,0.32485858,80.05019,-9.432702,77.791664,0.32485858,811.7083,"Continuous fall of snowflakes, slight at time of ob."
1/3/2021,-7.356251,0,0,3.6,3,0.42520908,83.33878,-10.952882,86.5,0.42520908,813.51337,Clouds generally forming or developing
1/4/2021,-8.3875,0.6,0,6.1305785,71,0.44678167,78.8372,-12.23193,65.208336,0.44678167,812.41925,"Continuous fall of snowflakes, slight at time of ob."
1/5/2021,-9.056251,1.7000002,0,5.1165614,73,0.2811221,87.93472,-12.749123,95.375,0.2811221,813.6534,"Continuous fall of snowflakes, moderate at time of ob."
1/6/2021,-10.164583,0,0,5.00128,3,0.3945826,86.73672,-13.97287,41.291668,0.3945826,815.98334,Clouds generally forming or developing
1/7/2021,-12.347917,0,0,4.0249224,3,0.3381832,83.6625,-16.244064,54.541668,0.3381832,816.0066,Clouds generally forming or developing
1/8/2021,-13.808333,0,0,5.8603754,3,0.38691932,83.32262,-18.080748,50.333332,0.38691932,817.92267,Clouds generally forming or developing
1/9/2021,-14.085416,0,0,7.491114,3,0.387279,79.85662,-18.393648,43.25,0.387279,819.4401,Clouds generally forming or developing
1/10/2021,-13.28125,0,0,4.896529,2,0.4551855,58.390614,-17.592592,14.125,0.4551855,818.9068,State of sky on the whole unchanged
1/11/2021,-9.7770815,5.0000005,0,6.0347,73,0.31658286,57.17961,-13.941178,80.375,0.31658286,816.51715,"Continuous fall of snowflakes, moderate at time of ob."
1/12/2021,-8.8,7.9,0.20000002,7.6367526,75,0.25649697,83.117676,-12.87074,92.083336,0.25649697,818.52783,"Continuous fall of snowflakes, heavy at time of ob."
1/13/2021,-7.772917,37.099995,0,6.4096174,75,0.2125188,85.46482,-11.641675,100,0.2125188,817.8492,"Continuous fall of snowflakes, heavy at time of ob."
1/14/2021,-9.577083,5.1,0.099999994,7.69592,73,0.4543904,81.74316,-13.490088,62.041668,0.4543904,819.5279,"Continuous fall of snowflakes, moderate at time of ob."
1/15/2021,-12.520833,0.2,0,6.519877,71,0.34413108,77.20899,-16.788477,69.125,0.34413108,822.59125,"Continuous fall of snowflakes, slight at time of ob."
1/16/2021,-10.243751,13.6,0,4.5820518,73,0.1828053,84.022644,-14.129986,99.958336,0.1828053,818.6351,"Continuous fall of snowflakes, moderate at time of ob."
1/17/2021,-7.775,6.7000003,0,5.6920996,73,0.2672603,85.38898,-11.599198,80.041664,0.2672603,825.4273,"Continuous fall of snowflakes, moderate at time of ob."
1/18/2021,-6.622917,0,0,5.4477882,3,0.5659296,57.44237,-10.578748,80.333336,0.5659296,822.4929,Clouds generally forming or developing
1/19/2021,-5.8895836,0,0,7.8954163,3,0.5370152,62.896404,-10.019559,82.625,0.5370152,818.0283,Clouds generally forming or developing
1/20/2021,-4.0833335,0,0,9,3,0.52954817,80.43646,-8.04284,92.083336,0.52954817,814.50146,Clouds generally forming or developing
1/21/2021,-1.5354167,1.3,0,9.6932955,73,0.46860644,80.52891,-5.093512,90.291664,0.46860644,807.7708,"Continuous fall of snowflakes, moderate at time of ob."
